,userId,user_vector,avg_rating,num_movies_rated
253,254,"[3.94642857 4.5        4.5        3.91666667 4.28571429 3.86666667
 4.06481481 3.83333333 4.2037037  3.88095238 4.21428571 4.20833333
 3.63636364 4.57142857 4.5        4.25       4.125      4.
 4.75       0.        ]",3.9901960784313726,102
254,255,"[2.71428571 2.4        2.25       2.65517241 1.5        1.5
 2.         4.         2.         3.         3.         0.
 3.5        5.         2.8        1.         0.         1.33333333
 0.         0.        ]",2.5428571428571427,35
255,256,"[3.85869565 3.46875    3.92105263 3.91525424 3.40625    4.
 3.96511628 3.99019608 4.29411765 4.02702703 4.0625     4.08333333
 3.92708333 4.25       4.         4.         3.91666667 4.
 0.         0.        ]",3.946043165467626,139
256,257,"[3.33333333 3.5        3.5        3.         3.25       3.
 3.83333333 3.64285714 3.08333333 3.83333333 0.         4.
 4.         0.         3.75       0.         0.         2.5
 0.         0.        ]",3.1875,16
257,258,"[3.55555556 4.875      5.         5.         3.75       5.
 4.55555556 3.7        5.         4.         4.5        4.5
 3.5        2.25       0.         0.         0.5        0.
 0.         0.        ]",4.125,20
258,259,"[2.35       4.         3.25       3.81818182 2.7        3.
 2.83333333 1.85714286 4.         2.         0.         5.
 2.75       0.         5.         0.         0.         1.
 0.         0.        ]",2.869565217391304,23
259,260,"[3.96153846 3.96153846 4.14285714 3.88297872 3.80769231 3.5
 3.65277778 3.88461538 3.9137931  3.83928571 3.55       3.69230769
 3.66666667 5.         4.16666667 3.6        0.         0.
 3.         0.        ]",3.762295081967213,122
260,261,"[3.16666667 1.5        1.5        3.03846154 2.         5.
 4.17307692 3.82142857 4.07692308 4.2        0.         4.28571429
 4.55555556 3.8        1.         0.         4.5        4.
 0.         0.        ]",3.7738095238095237,42
261,262,"[2.5        2.5        2.5        2.73684211 3.         2.75
 3.27586207 2.66666667 3.25       2.84615385 3.5        3.
 5.         0.         2.5        0.         0.         0.
 3.         0.        ]",3.0652173913043477,46
262,263,"[3.68918919 3.97058824 3.94444444 3.63529412 3.75       3.83333333
 3.85185185 3.58333333 3.91666667 3.57142857 3.33333333 3.8125
 3.76666667 4.11111111 3.875      3.58333333 4.         4.
 5.         0.        ]",3.7172619047619047,168
263,264,"[3.69565217 3.25       3.68181818 3.78571429 4.15       3.57142857
 3.58823529 3.26470588 4.         3.13636364 3.375      3.
 3.4        3.41666667 3.28571429 0.         3.75       0.
 0.         0.        ]",3.588888888888889,45
264,265,"[4.         0.         2.5        3.30769231 2.6        3.22727273
 3.22352941 3.77777778 3.30769231 3.4137931  2.5        4.
 3.64705882 3.55555556 2.5        0.         4.         3.
 0.         0.        ]",3.3923076923076922,130
265,266,"[3.52777778 2.25       2.28571429 3.23376623 3.         2.47058824
 3.58       3.56603774 3.8125     3.57894737 3.         3.14285714
 3.34615385 4.57142857 3.28571429 5.         0.         1.
 0.         0.        ]",3.3819444444444446,144
266,267,"[4.11764706 0.         3.         4.16666667 3.4        4.66666667
 3.55       4.2173913  4.         4.3125     4.125      3.5
 4.42105263 3.         0.         0.         0.         4.
 0.         0.        ]",4.065217391304348,46
267,268,"[2.9375     0.         0.         3.48780488 3.4        3.27777778
 3.40384615 2.89655172 3.29411765 2.88461538 3.33333333 3.42857143
 3.         2.625      3.5        2.         0.         0.
 4.         0.        ]",3.262135922330097,103
268,269,"[3.625      4.5        4.         3.66666667 5.         4.
 4.         3.33333333 3.8        3.81818182 5.         3.5
 3.66666667 0.         4.         0.         0.         0.
 0.         0.        ]",3.652173913043478,23
269,270,"[3.33333333 5.         5.         2.92857143 3.8        3.33333333
 3.7        2.9        3.75       2.92307692 0.         3.33333333
 3.33333333 0.         5.         0.         0.         0.
 0.         0.        ]",3.15625,32
270,271,"[3.3        3.         3.         3.57142857 2.75       3.2
 3.375      2.61111111 2.875      3.25       3.16666667 4.
 3.14285714 4.         3.5        0.         0.         0.
 4.         0.        ]",3.2058823529411766,34
271,272,"[3.15       3.         3.         3.625      2.25       2.75
 3.57142857 3.60714286 4.1        3.6875     3.5        4.
 3.625      0.         0.         0.         3.6        3.5
 0.         0.        ]",3.54,25
272,273,"[4.         4.66666667 4.44444444 4.14285714 4.5        4.15384615
 4.         3.5        4.         4.125      4.         5.
 4.         4.         4.6        0.         4.33333333 0.
 0.         0.        ]",4.113636363636363,44
273,274,"[3.20425532 3.30769231 3.09243697 3.10364465 3.10948905 3.12149533
 3.42056075 3.23369565 3.3956044  3.25474255 3.16588785 3.37037037
 3.23544974 3.625      3.28947368 3.5        3.17741935 3.45652174
 3.875      0.        ]",3.2149489322191274,1077
274,275,"[4.         3.90909091 3.84615385 4.05487805 4.1875     4.07317073
 4.17222222 4.11111111 4.40322581 4.34693878 3.33333333 4.625
 3.875      4.66666667 4.         4.38461538 0.         4.25
 4.8        0.        ]",4.130434782608695,322
275,276,"[4.15384615 4.2        3.9        4.33333333 3.5        4.2
 4.85714286 4.625      0.         4.75       4.         5.
 5.         5.         4.33333333 0.         5.         0.
 0.         0.        ]",4.333333333333333,33
276,277,"[3.625      4.         3.33333333 3.41666667 3.5        3.
 3.5        3.7        3.         3.85714286 0.         5.
 4.         0.         3.         0.         0.         0.
 0.         0.        ]",3.590909090909091,22
277,278,"[3.         5.         3.         3.45454545 0.         3.33333333
 4.35714286 0.         4.         3.         3.         3.75
 0.         5.         3.         0.         0.         3.
 0.         0.        ]",3.78125,16
278,279,"[3.8        2.5        2.66666667 3.47058824 3.31818182 3.1
 3.68269231 3.71126761 3.64634146 3.71929825 4.1875     3.55263158
 3.92682927 3.55555556 2.         0.         3.60714286 5.
 3.5        0.        ]",3.6631205673758864,141
279,280,"[3.72       4.21428571 3.875      3.58602151 3.8        3.87903226
 4.16153846 3.75       4.18421053 4.33333333 4.25       4.0625
 3.5        4.2        4.04545455 5.         4.16666667 0.
 0.         0.        ]",3.8152866242038215,157
280,281,"[3.5    2.5    2.25   3.4375 4.25   3.     3.     3.     2.5    1.25
 0.     1.     0.     4.5    2.75   0.     4.25   0.     0.     0.    ]",3.176470588235294,17
281,282,"[4.11842105 4.42857143 4.35294118 3.91071429 4.23809524 3.96428571
 4.2032967  3.96808511 4.10869565 3.98       4.125      3.97222222
 4.23809524 4.25       4.33333333 3.33333333 4.1        4.33333333
 0.         0.        ]",4.057894736842106,190
282,283,"[4.         2.5        2.66666667 3.0952381  3.         3.
 3.75       4.         3.5        3.33333333 3.5        0.
 4.         5.         0.         0.         5.         0.
 0.         0.        ]",3.392857142857143,28
283,284,"[3.63157895 5.         4.         3.72093023 3.5        3.70588235
 3.5        3.55172414 3.27272727 3.6        0.         4.
 4.         5.         5.         0.         2.         3.66666667
 0.         0.        ]",3.6857142857142855,70
284,285,"[0.         0.         0.         3.65       0.         3.78571429
 4.02272727 3.5        4.25       4.1875     4.         4.33333333
 0.         4.         3.5        0.         0.         0.
 0.         0.        ]",3.9310344827586206,29
285,286,"[3.61764706 4.5        4.1875     3.46774194 3.64285714 3.31578947
 3.92045455 3.65217391 3.93181818 4.01724138 4.33333333 4.08333333
 3.27272727 4.125      4.         0.         3.5        3.
 5.         0.        ]",3.788235294117647,85
286,287,"[2.57407407 1.8125     1.53571429 2.70338983 2.80952381 2.64814815
 3.14705882 1.97222222 2.94444444 2.42857143 1.83333333 2.44444444
 2.375      3.         2.5625     4.25       2.5        1.
 0.         0.        ]",2.69672131147541,122
287,288,"[3.13443396 3.25409836 3.136      3.14626866 3.17857143 3.18661972
 3.26539589 3.00773196 3.36979167 3.00558659 2.64705882 2.98305085
 3.08391608 3.26530612 3.21276596 3.5        3.5625     3.11290323
 3.9        0.        ]",3.123815165876777,844
288,289,"[3.5        3.5        3.5        3.77777778 4.         2.875
 4.07142857 3.125      4.         3.5        4.         0.
 3.25       4.25       3.5        3.5        0.         3.5
 0.         0.        ]",3.736842105263158,19
289,290,"[4.33333333 4.14285714 4.3        4.         4.08333333 4.31578947
 4.26153846 4.14285714 4.25641026 3.97368421 3.77777778 4.20833333
 3.94117647 4.55555556 4.4        4.2        4.         4.6
 4.33333333 0.        ]",4.149532710280374,214
290,291,"[4.13043478 3.6        3.83333333 3.25       4.07142857 5.
 3.66666667 4.16666667 4.5        4.2        0.         4.66666667
 4.28571429 4.         0.         0.         4.54545455 0.
 0.         0.        ]",4.16,25
291,292,"[3.65328467 3.62162162 3.61111111 3.15983607 3.49074074 3.275
 3.10504202 3.49147727 3.28431373 3.33035714 2.65384615 3.23913043
 3.47126437 3.8        3.5        2.75       3.69512195 3.1875
 0.         0.        ]",3.3081232492997197,357
292,293,"[2.66666667 2.5        2.5        2.28571429 2.5        3.
 3.         2.66666667 3.         2.71428571 3.         3.
 3.         3.         2.         0.         0.         0.
 3.         0.        ]",2.6470588235294117,17
293,294,"[2.44444444 2.76923077 2.09302326 2.57028112 2.8372093  2.36734694
 2.81578947 2.54255319 2.83333333 2.59183673 3.33333333 2.75
 2.67391304 3.44444444 2.64285714 4.         0.         2.44444444
 3.         0.        ]",2.5885714285714285,350
294,295,"[2.92857143 0.         4.5        3.5        5.         4.5
 3.89473684 3.09375    3.8        3.35294118 0.5        4.08333333
 2.75       5.         0.         0.         5.         0.
 3.5        0.        ]",3.484848484848485,33
295,296,"[2.57142857 4.66666667 5.         4.75       3.9        5.
 4.70833333 3.22222222 4.9        4.75       0.         5.
 2.41666667 4.7        0.         4.5        3.         0.
 0.         0.        ]",4.068181818181818,22
296,297,"[2.         0.         0.         3.4        0.         2.
 3.04761905 2.33333333 3.40909091 2.62962963 2.2        2.81818182
 1.71428571 2.5        0.         0.         3.         0.
 2.         0.        ]",2.706896551724138,58
297,298,"[2.5380117  2.87209302 1.74       2.21921182 2.30319149 1.96923077
 2.50182482 2.51458333 2.67757009 2.49333333 2.12962963 2.60227273
 2.72641509 2.69444444 2.54166667 2.8125     2.375      2.6875
 3.5        0.        ]",2.369507323568575,751
298,299,"[3.5        0.         3.         4.         2.5        3.
 4.25       3.66666667 3.5        3.57142857 3.8        2.
 3.5        4.         0.         0.         0.         0.
 0.         0.        ]",3.611111111111111,18
299,300,"[5.         0.         0.         4.4        0.         4.5
 4.32608696 4.16666667 4.25       4.3125     3.5        3.625
 4.5        4.625      0.         0.         4.5        3.5
 4.         0.        ]",4.326923076923077,26
300,301,"[3.13043478 3.6        3.05555556 3.359375   3.36363636 3.41666667
 3.77906977 2.72       3.86666667 3.21212121 0.83333333 3.41666667
 2.88461538 2.625      3.25       0.         2.91666667 4.5
 0.         0.        ]",3.3516483516483517,91
301,302,"[4.         0.         0.         4.4        0.         4.
 4.30769231 3.8        4.25       3.8        0.         3.5
 4.25       4.         0.         0.         0.         3.
 0.         0.        ]",4.076923076923077,26
302,303,"[4.13888889 0.         0.         3.58333333 3.         3.
 3.25       4.22916667 3.         4.16666667 3.5        3.75
 4.31034483 3.         0.         0.         0.         0.
 0.         0.        ]",3.9166666666666665,42
303,304,"[4.06122449 3.88888889 3.78947368 3.69354839 3.61904762 3.77272727
 3.94117647 3.8358209  3.63636364 3.7826087  3.14285714 3.57142857
 4.1025641  4.27272727 3.6        0.         5.         3.66666667
 0.         0.        ]",3.832369942196532,173
304,305,"[3.688      3.91176471 3.55555556 4.06870229 3.5462963  3.86842105
 3.98387097 3.84429825 4.11885246 3.88190955 3.95       3.75
 3.76811594 4.38235294 4.25       0.         3.41304348 4.5
 4.25       0.        ]",3.9252767527675276,542
305,306,"[3.44230769 3.5        3.40384615 3.42857143 3.09375    3.3
 2.72727273 3.42857143 4.07142857 2.86363636 2.97058824 3.25
 3.3125     0.         3.41666667 0.         3.33333333 3.
 0.         0.        ]",3.2888888888888888,90
306,307,"[3.06355932 3.3        2.73684211 2.50857843 2.98780488 2.64965986
 2.91941392 2.87698413 2.99553571 2.69836957 2.08181818 2.86507937
 2.86567164 3.26923077 2.9047619  2.6        3.46428571 3.41666667
 3.5        0.        ]",2.6493589743589743,780
307,308,"[3.32432432 3.23529412 3.15       2.59615385 3.63888889 2.97222222
 2.41891892 2.05357143 1.38235294 1.47058824 0.66666667 1.4
 2.96153846 1.16666667 3.25       2.         4.         0.
 0.         0.        ]",2.5,92
308,309,"[3.96875    0.         3.66666667 3.9375     3.33333333 3.70833333
 3.81967213 4.         3.875      3.575      2.875      3.31818182
 3.25       4.06666667 4.5        0.         2.5        4.3
 3.75       0.        ]",3.8109756097560976,82
309,310,"[3.13636364 4.         4.         3.25       3.5        3.39285714
 3.76315789 2.85714286 2.88888889 2.71428571 0.         3.25
 3.         4.625      5.         4.         0.         3.5
 0.         0.        ]",3.4313725490196076,51
310,311,"[3.16666667 3.         3.         1.35       1.66666667 1.8125
 2.36363636 2.4        2.5        3.25       4.         0.
 3.16666667 1.75       2.         0.         3.5        2.75
 0.         0.        ]",2.3636363636363638,22
311,312,"[3.75       0.         4.         3.44736842 3.91666667 3.73684211
 3.87671233 3.50943396 3.72727273 3.46875    3.39344262 3.53571429
 3.58208955 4.27777778 3.25       5.         4.         4.
 4.25       0.        ]",3.6853932584269664,178
312,313,"[3.4        3.3        2.29411765 3.02564103 3.29166667 3.5862069
 3.64864865 3.47107438 3.625      3.65263158 3.75       3.52380952
 3.39583333 3.77777778 2.6        0.         0.         2.5
 3.25       0.        ]",3.4669117647058822,272
313,314,"[2.90322581 3.14285714 3.2        3.04878049 3.22222222 3.34782609
 3.32432432 2.80487805 2.83333333 2.61290323 2.75       3.
 3.04761905 3.5        3.2        0.         3.66666667 2.75
 0.         0.        ]",3.0,102
314,315,"[3.14285714 3.         3.         3.14285714 3.         4.
 3.69230769 3.         0.         2.5        2.5        0.
 2.75       3.66666667 3.         0.         0.         3.
 0.         0.        ]",3.3076923076923075,26
315,316,"[2.6        2.16666667 2.4        3.13888889 2.9        2.58333333
 3.07142857 2.77777778 3.         3.1        3.1875     3.25
 3.6        0.         2.625      3.         0.         0.
 3.5        0.        ]",3.0595238095238093,42
316,317,"[2.94117647 3.         3.         3.59259259 3.33333333 3.94736842
 3.74747475 3.6        3.92307692 3.69117647 3.5        3.83333333
 3.5        3.69230769 4.         3.25       3.5        2.
 3.66666667 0.        ]",3.662251655629139,151
317,318,"[3.54635762 3.75657895 3.64655172 3.81924883 3.56976744 3.70588235
 3.82628399 3.55       3.78440367 3.64193548 3.36956522 3.69166667
 3.54924242 3.859375   3.59615385 3.95       3.54901961 3.85714286
 3.85714286 4.25      ]",3.755334281650071,703
318,319,"[4.27272727 4.375      4.33333333 4.0625     4.2        4.27777778
 4.46875    4.4        4.75       4.66666667 0.         4.75
 4.35714286 4.5        4.16666667 0.         4.5        0.
 0.         0.        ]",4.375,28
319,320,"[3.58333333 3.625      3.5        3.625      3.75       0.
 2.66666667 3.46153846 3.5        3.25       4.         0.
 3.64285714 0.         0.         4.         4.         0.
 0.         0.        ]",3.46875,16
320,321,"[3.72727273 3.5        3.16666667 3.52173913 3.6        3.64285714
 3.86666667 3.69230769 3.75       3.66666667 3.5        3.
 3.75       4.         3.5        0.         4.         0.
 0.         0.        ]",3.577777777777778,45
321,322,"[3.40625    2.66666667 3.1        3.36842105 3.08333333 3.34375
 3.45945946 3.39473684 3.47368421 3.72727273 3.33333333 4.
 3.15       4.         2.75       4.         3.25       0.
 3.5        0.        ]",3.4069767441860463,86
322,323,"[3.15625    3.7        3.33333333 3.11904762 3.08333333 3.25
 3.21052632 3.         3.30769231 3.15       2.875      3.2
 2.82352941 3.7        3.83333333 0.         2.91666667 2.5
 0.         0.        ]",3.128205128205128,78
323,324,"[3.33333333 0.         0.         3.11111111 3.         3.25
 3.         4.         3.4        3.         0.         0.
 3.5        0.         0.         0.         0.         0.
 0.         0.        ]",3.0588235294117645,17
324,325,"[3.33333333 3.25       3.33333333 3.31111111 3.5        3.10714286
 3.81521739 3.1        3.84444444 3.45205479 3.71428571 3.65217391
 3.48387097 3.66666667 3.14285714 2.         0.         3.5
 4.5        0.        ]",3.5231481481481484,216
325,326,"[4.04761905 0.         0.         3.75       3.35714286 4.11764706
 4.08163265 4.03333333 4.15151515 4.0375     3.66666667 3.
 4.5        4.35       5.         5.         3.33333333 4.5
 3.         0.        ]",4.0,122
326,327,"[3.         3.125      3.8        4.27272727 3.5        4.6875
 4.18181818 3.33333333 3.54545455 3.6        3.16666667 4.
 4.25       5.         2.         0.         3.5        5.
 0.         0.        ]",4.078947368421052,38
327,328,"[3.16891892 3.2        3.21590909 3.3        3.45348837 3.06818182
 3.1875     3.0390625  3.17857143 3.04347826 3.33333333 2.86111111
 2.88571429 3.5        3.075      3.         2.75       2.64285714
 2.         0.        ]",3.198529411764706,204
328,329,"[2.75       0.         0.         3.         2.75       0.
 3.875      0.5        2.45       3.33333333 3.5        2.66666667
 0.         3.         5.         0.         0.         0.
 3.         0.        ]",2.9722222222222223,18
329,330,"[3.67       3.95833333 3.8        3.73026316 3.73333333 3.67857143
 3.80487805 3.48360656 3.71052632 3.52       4.         3.97058824
 3.45918367 3.75       3.95833333 0.         3.42857143 4.125
 0.         0.        ]",3.6818181818181817,198
330,331,"[3.48       3.375      3.09090909 3.69565217 3.38636364 3.52380952
 4.16101695 3.3490566  3.98484848 3.79268293 3.85714286 3.65
 3.33333333 3.66666667 3.5        2.5        3.63636364 5.
 5.         0.        ]",3.671641791044776,134
331,332,"[3.44642857 3.77777778 3.85       3.56603774 3.28846154 3.60714286
 3.76732673 3.39247312 3.81632653 3.52857143 3.63636364 3.9
 3.24107143 3.78571429 3.66666667 0.         3.39473684 3.
 3.66666667 0.        ]",3.5794392523364484,214
332,333,"[2.2        2.         1.5        2.5        1.         3.66666667
 3.28571429 3.         3.         1.33333333 2.         0.
 1.5        3.         0.         0.         0.         4.
 0.         0.        ]",2.5,20
333,334,"[3.5        3.68181818 3.625      3.5        3.5625     3.58333333
 3.39772727 3.42307692 3.3125     3.08333333 2.9375     2.95833333
 3.5        3.         3.22222222 0.         3.5        3.5
 0.         0.        ]",3.386178861788618,123
334,335,"[4.66666667 0.         0.         3.13636364 0.         4.125
 4.08333333 4.5        4.08333333 4.4375     3.5        5.
 4.         3.5        0.         0.         0.         4.
 0.         0.        ]",3.772727272727273,22
335,336,"[4.14285714 3.875      4.33333333 4.03125    4.         4.14285714
 4.34782609 4.26470588 4.36666667 4.33333333 4.5        4.5
 5.         4.16666667 2.5        0.         4.         5.
 4.         0.        ]",4.266666666666667,45
336,337,"[4.30769231 4.         4.2        3.73333333 4.5        4.375
 4.17857143 4.5        4.11111111 4.36       4.         4.5
 4.55555556 4.33333333 4.         0.         0.         4.
 0.         0.        ]",4.209677419354839,62
337,338,"[2.27777778 1.5        2.         2.66666667 2.66666667 2.75
 3.88461538 2.25       4.375      3.75       0.         3.5
 1.85714286 3.66666667 0.         2.         2.5        0.
 0.         0.        ]",2.967741935483871,31
338,339,"[3.76119403 4.14285714 3.82352941 4.         3.31481481 4.17567568
 4.24022346 3.71710526 4.34259259 4.24747475 4.2        4.27142857
 4.02777778 4.25       3.5        4.33333333 3.32142857 4.16666667
 4.5        0.        ]",4.090909090909091,297
339,340,"[4.55555556 4.         4.         3.75       4.         3.5
 4.375      4.16666667 4.14285714 4.27272727 4.         4.
 4.5        3.         4.         0.         4.5        5.
 0.         0.        ]",4.2727272727272725,22
340,341,"[3.86666667 4.         3.66666667 3.67241379 3.91666667 3.8
 3.85714286 3.8        3.91666667 3.77777778 4.         0.
 3.5        4.5        3.         0.         4.         3.5
 0.         0.        ]",3.75,42
341,342,"[3.1        3.         2.375      2.88888889 2.4        2.77777778
 2.94444444 3.1        3.14285714 3.1875     2.75       3.
 2.75       0.         0.         0.         0.         2.
 0.         0.        ]",2.943396226415094,53
342,343,"[3.81818182 3.         3.75       3.75       3.7        3.91666667
 4.05769231 3.625      4.05555556 4.16666667 3.625      3.625
 3.71428571 5.         0.         4.5        0.         0.
 4.         0.        ]",3.978723404255319,47
343,344,"[4.30952381 4.58333333 4.4        4.06666667 4.1875     3.75
 3.31818182 4.20833333 3.64285714 3.28571429 1.75       2.77777778
 4.21428571 4.5        4.5        0.         3.83333333 4.5
 1.5        0.        ]",3.727272727272727,55
344,345,"[3.75       0.         0.         3.9047619  4.16666667 4.
 3.98148148 3.83333333 3.75       3.92857143 3.88888889 3.83333333
 3.875      4.25       5.         0.         0.         0.
 0.         0.        ]",3.94,50
345,346,"[3.2        0.         0.         3.36206897 3.5        3.80952381
 3.72340426 3.34615385 3.62068966 3.60526316 3.875      3.7
 3.25       3.9        3.5        4.         0.         0.
 3.7        0.        ]",3.6526717557251906,131
346,347,"[3.57142857 4.         3.75       3.57142857 3.5        3.7
 3.57142857 3.38461538 3.         3.53846154 4.         3.
 3.375      3.33333333 4.         0.         4.         3.
 0.         0.        ]",3.5,36
347,348,"[4.55555556 0.         0.         4.6        4.83333333 4.83333333
 4.66666667 4.57142857 4.76315789 4.80769231 5.         4.57142857
 4.83333333 4.6        4.5        4.         4.75       4.
 0.         0.        ]",4.625,44
348,349,"[3.42857143 4.         4.         3.7        3.         4.
 3.82352941 3.83333333 4.         3.9        4.         0.
 3.         4.         4.         0.         4.         3.5
 0.         0.        ]",3.7666666666666666,30
349,350,"[3.38461538 3.         3.         3.14285714 3.         3.16666667
 3.2        3.35714286 3.         3.28571429 0.         3.5
 3.77777778 0.         3.         0.         0.         0.
 0.         0.        ]",3.28125,32
350,351,"[3.63636364 3.5        2.875      3.47826087 3.25       3.64285714
 3.80555556 3.57142857 4.01785714 3.6        3.225      3.58823529
 3.58333333 4.1        4.         0.         3.33333333 0.
 0.         0.        ]",3.650442477876106,113
351,352,"[3.7972973  3.7        3.4375     3.30434783 3.671875   3.56896552
 3.95360825 3.57368421 3.73255814 3.796875   3.89393939 4.09677419
 3.80921053 4.7        3.16666667 0.         3.97058824 3.5
 3.         0.        ]",3.7808510638297874,235
352,353,"[3.21428571 4.         3.71428571 3.39285714 3.5        3.15384615
 3.8        3.16       4.         3.82142857 4.25       3.75
 3.         3.5        3.66666667 5.         4.         3.4
 0.         0.        ]",3.5277777777777777,72
353,354,"[3.48113208 3.14285714 3.5        3.61320755 3.625      3.86363636
 3.87681159 3.68902439 3.98684211 3.71527778 3.73076923 3.88888889
 3.66304348 3.7        3.75       3.66666667 2.75       3.75
 0.         0.        ]",3.7430939226519335,181
354,355,"[3.77777778 3.         3.         3.58333333 3.         4.
 3.66666667 4.         3.         4.         0.         0.
 4.         3.         5.         0.         0.         4.
 0.         0.        ]",3.761904761904762,21
355,356,"[3.9        4.125      4.38888889 4.03900709 3.71428571 4.04464286
 4.04132231 3.80612245 4.09459459 3.94047619 3.75       4.
 4.         4.15       4.3125     0.         3.8        4.25
 4.25       0.        ]",3.9935064935064934,231
356,357,"[3.9673913  3.9047619  3.93055556 3.80827068 3.925      3.86781609
 4.06418919 3.9        3.89285714 3.94680851 4.05263158 4.11363636
 3.83333333 4.07692308 3.890625   4.28947368 4.19230769 3.71428571
 3.75       0.        ]",3.9526143790849675,306
357,358,"[2.7        0.         0.         2.95833333 4.         3.91666667
 3.65217391 2.         0.5        2.2        2.5        3.25
 3.83333333 2.75       4.         1.         3.5        0.
 0.         0.        ]",3.3484848484848486,33
358,359,"[3.13888889 3.5        3.5        3.02777778 3.2        3.69230769
 3.81666667 2.83333333 3.71428571 3.34210526 2.5        3.625
 2.96428571 4.5        3.5        0.         3.5        3.16666667
 0.         0.        ]",3.3813559322033897,59
359,360,"[0.         0.         1.         2.         5.         2.
 3.6        3.25       4.5        3.46666667 1.         4.
 1.75       5.         0.         0.         0.         0.
 5.         0.        ]",3.3,20
360,361,"[3.1        2.9        2.625      3.35714286 3.21428571 3.07142857
 3.24074074 3.29411765 3.1        3.23809524 2.5        3.5
 2.75       3.3        3.         0.         3.875      0.
 2.         0.        ]",3.2051282051282053,78
361,362,"[4.18421053 4.         4.         4.09090909 4.38888889 4.08333333
 4.35555556 4.15       4.34722222 4.24358974 4.31818182 4.16666667
 4.1875     4.5        4.25       0.         3.83333333 4.75
 4.5        0.        ]",4.235632183908046,87
362,363,"[2.625      2.         2.         3.55555556 2.75       3.6
 3.55       2.875      3.875      3.08333333 2.5        4.
 2.5        0.         0.         0.         0.         0.
 0.         0.        ]",3.2708333333333335,24
363,364,"[4.375      4.         4.         5.         5.         3.5
 4.2        4.2        5.         4.30769231 0.         3.66666667
 4.         0.         3.         0.         0.         0.
 0.         0.        ]",4.235294117647059,17
364,365,"[2.67241379 2.5        2.5        3.01271186 2.86206897 2.67948718
 2.65714286 2.77857143 2.77777778 2.15714286 2.25       2.
 2.71212121 3.0625     2.5        0.5        2.73913043 3.5
 0.         0.        ]",2.765765765765766,222
365,366,"[4.11111111 3.75       4.         3.375      4.375      0.
 4.22222222 3.91666667 4.05555556 4.         0.         4.
 3.9        4.25       0.         0.         4.14285714 0.
 3.         0.        ]",4.0,25
366,367,"[4.2173913  3.83333333 4.23809524 3.69620253 3.93333333 3.81395349
 4.02941176 4.13333333 4.33333333 4.16666667 4.125      4.
 4.25       4.         3.5        0.         4.         3.66666667
 0.         0.        ]",3.8783783783783785,148
367,368,"[2.85542169 0.         2.         2.8030303  2.47619048 2.87804878
 3.10810811 2.68599034 2.88888889 2.85326087 2.77142857 2.89189189
 2.79104478 3.08695652 2.8        0.         0.         2.92307692
 3.25       0.        ]",2.864,375
368,369,"[3.19047619 3.83333333 2.75       3.43877551 3.1        3.3
 3.6        3.22580645 3.52941176 3.52       3.5        3.75
 3.2826087  3.4        3.05555556 3.25       3.5        3.
 0.         0.        ]",3.3689320388349513,103
369,370,"[3.28       3.4        3.25       3.70967742 3.375      3.60714286
 3.72222222 3.39655172 3.57894737 3.57142857 3.75       4.
 2.91666667 3.5        0.         3.5        2.875      0.
 2.         0.        ]",3.554054054054054,74
370,371,"[4.59375    4.72222222 4.16666667 4.4        4.54166667 4.8
 4.83333333 4.54166667 4.4        4.72222222 4.625      4.625
 4.90909091 0.         4.         0.         4.75       0.
 5.         0.        ]",4.590909090909091,33
371,372,"[3.47368421 2.63636364 2.84210526 3.26315789 3.35714286 3.55882353
 3.25252525 3.65909091 3.4516129  3.44230769 3.61538462 3.66666667
 3.48       3.6875     2.90909091 3.         3.66666667 3.25
 2.66666667 0.        ]",3.3439153439153437,189
372,373,"[2.375      4.4        3.         2.64       3.18181818 3.
 3.70588235 2.52173913 3.42857143 3.40740741 3.75       3.57142857
 2.66666667 4.         5.         0.         2.         3.
 0.         0.        ]",3.1625,80
373,374,"[3.41666667 3.         3.         4.14285714 3.75       3.33333333
 3.875      3.5        3.6        3.76923077 4.2        5.
 3.75       4.33333333 3.         0.         3.         3.
 0.         0.        ]",3.6153846153846154,26
374,375,"[4.         3.16666667 3.375      4.05555556 3.         3.9375
 4.41666667 3.77777778 4.25       3.875      5.         5.
 3.8        4.5        3.         0.         3.         0.
 0.         0.        ]",3.980769230769231,26
375,376,"[4.08108108 4.3125     4.1        3.86666667 4.05555556 3.85294118
 4.14285714 4.13559322 4.31578947 4.2804878  3.41666667 4.45
 4.13636364 4.27777778 3.5        0.         4.35714286 5.
 4.         0.        ]",4.113207547169812,106
376,377,"[4.26190476 4.         3.5        3.52564103 3.97058824 3.72727273
 4.14102564 3.9375     3.83333333 4.         3.92307692 4.71428571
 4.18571429 4.0625     3.375      5.         4.5        3.75
 0.         0.        ]",3.942857142857143,105
377,378,"[4.04545455 4.25       4.25       4.08333333 4.25       3.5
 3.9375     3.82142857 4.         3.86666667 4.5        4.4
 4.16666667 3.5        0.         0.         4.5        3.
 0.         0.        ]",4.0,38
378,379,"[3.85714286 3.         4.         3.         2.         3.5
 4.07142857 3.33333333 2.875      3.33333333 3.         3.
 3.66666667 4.25       3.         0.         4.         5.
 0.         0.        ]",3.413793103448276,29
